exp,gt_idx,type,algo,eps_s,pred_dh,true_dh,abs_err,accepted,reject_reason,n_ride_samples
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,35,down,zupt,1.5,-7.091752364411857,-9.0,1.9082476355881433,False,ride_drift_24deg,1877
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,35,down,trapezoid,1.5,-0.4363274838990023,-9.0,8.563672516100997,False,lobes_too_close_-1.49s,1877
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,35,down,zupt,2.0,-7.8583735922577596,-9.0,1.1416264077422404,False,ride_drift_23deg,1976
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,35,down,trapezoid,2.0,-0.46849949619096626,-9.0,8.531500503809033,False,lobes_too_close_-1.53s,1976
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,35,down,zupt,2.5,-5.166790308878655,-9.0,3.833209691121345,False,ride_drift_25deg,2076
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,35,down,trapezoid,2.5,-2.622226633732011,-9.0,6.37777336626799,True,,2076
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,35,down,zupt,3.0,-3.4394859458683573,-9.0,5.560514054131643,False,ride_drift_23deg,2176
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,35,down,trapezoid,3.0,-2.436558475792303,-9.0,6.563441524207697,True,,2176
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,zupt,0.0,-16.773704102370626,-15.8,0.9737041023706254,True,,1908
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,trapezoid,0.0,-13.430056185118861,-15.8,2.3699438148811396,True,,1908
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,zupt,0.25,-15.302953721228361,-15.8,0.49704627877163965,True,,1957
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,trapezoid,0.25,-13.339708999407987,-15.8,2.4602910005920133,True,,1957
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,zupt,0.5,-13.717969284926268,-15.8,2.082030715073733,True,,2007
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,trapezoid,0.5,-12.435791782302617,-15.8,3.3642082176973833,True,,2007
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,zupt,0.75,-14.422561751943467,-15.8,1.3774382480565333,True,,2056
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,trapezoid,0.75,-11.65985468542695,-15.8,4.140145314573051,True,,2056
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,zupt,1.0,-14.706242713748296,-15.8,1.093757286251705,True,,2106
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,trapezoid,1.0,-12.491665586413172,-15.8,3.308334413586829,True,,2106
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,zupt,1.25,-13.712519524374317,-15.8,2.087480475625684,True,,2156
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,trapezoid,1.25,-12.557880621905174,-15.8,3.242119378094827,True,,2156
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,zupt,1.5,-13.353265745980625,-15.8,2.4467342540193755,True,,2206
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,trapezoid,1.5,-11.446866816867884,-15.8,4.353133183132117,True,,2206
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,zupt,2.0,-9.716421696120912,-15.8,6.083578303879088,True,,2306
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,trapezoid,2.0,-9.875131462108174,-15.8,5.924868537891827,True,,2306
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,zupt,2.5,-0.20900612740631208,-15.8,15.590993872593689,False,displacement_too_small_0.21m,2406
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,trapezoid,2.5,-7.657418026919839,-15.8,8.142581973080162,True,,2406
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,zupt,3.0,40.80852820354704,-15.8,56.60852820354704,False,ride_drift_39deg,2506
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,37,down,trapezoid,3.0,-3.2996218130493817,-15.8,12.50037818695062,True,,2506
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,zupt,0.0,3.124791474134762,3.0,0.12479147413476221,True,,1097
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,trapezoid,0.0,2.894929487707722,3.0,0.10507051229227793,True,,1097
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,zupt,0.25,3.2287389913855704,3.0,0.2287389913855704,True,,1147
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,trapezoid,0.25,2.903438069650278,3.0,0.09656193034972205,True,,1147
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,zupt,0.5,3.362391278685169,3.0,0.36239127868516885,True,,1197
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,trapezoid,0.5,2.8289151950540106,3.0,0.17108480494598943,True,,1197
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,zupt,0.75,3.3164166132246478,3.0,0.31641661322464776,True,,1247
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,trapezoid,0.75,2.9281620188363022,3.0,0.07183798116369777,True,,1247
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,zupt,1.0,3.301581621800334,3.0,0.301581621800334,True,,1296
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,trapezoid,1.0,3.0137659316761836,3.0,0.013765931676183563,True,,1296
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,zupt,1.25,2.9486449596983157,3.0,0.05135504030168425,True,,1346
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,trapezoid,1.25,2.8660724574749548,3.0,0.13392754252504524,True,,1346
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,zupt,1.5,3.1025008216118364,3.0,0.10250082161183638,True,,1396
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,trapezoid,1.5,2.875627488207076,3.0,0.12437251179292419,True,,1396
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,zupt,2.0,3.5021691409129487,3.0,0.5021691409129487,True,,1495
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,trapezoid,2.0,2.894311172685684,3.0,0.10568882731431595,True,,1495
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,zupt,2.5,3.833590844493302,3.0,0.833590844493302,True,,1595
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,trapezoid,2.5,2.8424133378657883,3.0,0.15758666213421169,True,,1595
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,zupt,3.0,3.739205367315773,3.0,0.739205367315773,True,,1695
UriyaCohenEliya_BarIlan2Herzelia_Pixel10_24-3-2026,51,up,trapezoid,3.0,2.8634610174460873,3.0,0.13653898255391272,True,,1695
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,zupt,0.0,26.38556186554636,29.69,3.3044381344536404,True,,1170
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,trapezoid,0.0,27.07400789260475,29.69,2.6159921073952503,True,,1170
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,zupt,0.25,33.425292467163885,29.69,3.735292467163884,True,,1195
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,trapezoid,0.25,28.98226091010602,29.69,0.7077390898939804,True,,1195
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,zupt,0.5,29.38486122027457,29.69,0.30513877972543213,False,impact_15.6m_s2,1220
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,trapezoid,0.5,28.025024535929525,29.69,1.6649754640704764,True,,1220
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,zupt,0.75,31.581431197405433,29.69,1.8914311974054314,False,impact_15.6m_s2,1245
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,trapezoid,0.75,29.270866424213285,29.69,0.4191335757867165,True,,1245
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,zupt,1.0,28.653836829496367,29.69,1.0361631705036345,False,impact_15.6m_s2,1269
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,trapezoid,1.0,28.710386516967095,29.69,0.9796134830329066,True,,1269
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,zupt,1.25,24.36387359874915,29.69,5.32612640125085,False,impact_15.6m_s2,1294
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,trapezoid,1.25,25.20443900602302,29.69,4.485560993976982,True,,1294
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,zupt,1.5,30.68131744257719,29.69,0.9913174425771878,False,impact_18.3m_s2,1319
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,trapezoid,1.5,27.86066107983711,29.69,1.8293389201628898,True,,1319
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,zupt,2.0,29.814010756148157,29.69,0.12401075614815582,False,impact_18.3m_s2,1369
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,trapezoid,2.0,28.573480907727596,29.69,1.116519092272405,True,,1369
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,zupt,2.5,32.19228636311419,29.69,2.502286363114191,False,impact_18.3m_s2,1419
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,trapezoid,2.5,28.309826416064897,29.69,1.380173583935104,True,,1419
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,zupt,3.0,27.380946263664317,29.69,2.3090537363356844,False,impact_18.3m_s2,1469
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,1,up,trapezoid,3.0,26.950270828907144,29.69,2.7397291710928577,True,,1469
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,zupt,0.0,-14.117483139092224,-15.639999999999995,1.5225168609077713,True,,860
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,trapezoid,0.0,-15.016105706845865,-15.639999999999995,0.6238942931541303,True,,860
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,zupt,0.25,-11.34541085844515,-15.639999999999995,4.2945891415548445,False,impact_8.6m_s2,885
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,trapezoid,0.25,-13.530902119657453,-15.639999999999995,2.109097880342542,True,,885
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,zupt,0.5,-11.751035557756826,-15.639999999999995,3.8889644422431697,False,impact_11.9m_s2,910
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,trapezoid,0.5,-14.274588110631928,-15.639999999999995,1.3654118893680671,True,,910
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,zupt,0.75,-11.172908578637363,-15.639999999999995,4.467091421362632,False,impact_11.9m_s2,935
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,trapezoid,0.75,-13.499425264868677,-15.639999999999995,2.1405747351313185,True,,935
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,zupt,1.0,-15.949350715815049,-15.639999999999995,0.3093507158150537,False,impact_11.9m_s2,960
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,trapezoid,1.0,-14.753488798112349,-15.639999999999995,0.8865112018876466,True,,960
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,zupt,1.25,-11.78570087059635,-15.639999999999995,3.8542991294036444,False,impact_11.9m_s2,985
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,trapezoid,1.25,-14.185479548443816,-15.639999999999995,1.4545204515561796,True,,985
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,zupt,1.5,-13.87668798723811,-15.639999999999995,1.7633120127618849,False,impact_11.9m_s2,1010
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,trapezoid,1.5,-14.181343830503417,-15.639999999999995,1.458656169496578,True,,1010
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,zupt,2.0,-11.670923480720923,-15.639999999999995,3.9690765192790725,False,impact_11.9m_s2,1060
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,trapezoid,2.0,-13.783691841042776,-15.639999999999995,1.8563081589572192,True,,1060
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,zupt,2.5,-11.54634401259264,-15.639999999999995,4.093655987407356,False,impact_11.9m_s2,1110
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,trapezoid,2.5,-13.449980513187327,-15.639999999999995,2.190019486812668,True,,1110
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,zupt,3.0,-11.05689609672658,-15.639999999999995,4.583103903273415,False,impact_11.9m_s2,1159
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,3,down,trapezoid,3.0,-13.454360427486149,-15.639999999999995,2.185639572513846,True,,1159
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,zupt,0.0,-4.07257319694107,-7.82,3.7474268030589304,True,,547
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,trapezoid,0.0,-3.6907776196723945,-7.82,4.129222380327606,True,,547
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,zupt,0.25,-2.8086400534691665,-7.82,5.011359946530834,True,,571
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,trapezoid,0.25,-3.6027517998710543,-7.82,4.217248200128946,True,,571
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,zupt,0.5,-3.2792485565574996,-7.82,4.540751443442501,True,,597
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,trapezoid,0.5,-3.645140650535872,-7.82,4.174859349464128,True,,597
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,zupt,0.75,-2.638002846243018,-7.82,5.181997153756982,True,,621
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,trapezoid,0.75,-3.6603347555675896,-7.82,4.159665244432411,True,,621
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,zupt,1.0,-3.145600513626294,-7.82,4.674399486373707,True,,646
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,trapezoid,1.0,-3.6760541228446897,-7.82,4.143945877155311,True,,646
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,zupt,1.25,-6.068843470334984,-7.82,1.7511565296650167,True,,671
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,trapezoid,1.25,-3.65776409507029,-7.82,4.162235904929711,True,,671
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,zupt,1.5,-2.260739300437059,-7.82,5.559260699562941,True,,696
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,trapezoid,1.5,-3.6733840132258644,-7.82,4.146615986774136,True,,696
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,zupt,2.0,-3.2160747610312375,-7.82,4.603925238968763,False,impact_9.2m_s2,745
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,trapezoid,2.0,-3.632840264820347,-7.82,4.1871597351796535,True,,745
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,zupt,2.5,-7.4878191693135445,-7.82,0.33218083068645576,False,impact_9.1m_s2,795
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,trapezoid,2.5,-3.6667453036652655,-7.82,4.153254696334734,False,lobes_too_close_-2.89s,795
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,zupt,3.0,-4.509219305047543,-7.82,3.3107806949524576,False,impact_13.6m_s2,845
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,5,down,trapezoid,3.0,-3.665830798584325,-7.82,4.154169201415675,False,lobes_too_close_-2.89s,845
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,zupt,0.0,16.46419004687262,11.73,4.7341900468726195,False,impact_10.5m_s2,874
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,trapezoid,0.0,16.170912614289108,11.73,4.4409126142891076,True,,874
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,zupt,0.25,17.899889497459963,11.73,6.1698894974599625,False,impact_10.5m_s2,899
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,trapezoid,0.25,16.455592490881322,11.73,4.725592490881322,True,,899
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,zupt,0.5,20.00704994215065,11.73,8.27704994215065,False,impact_10.5m_s2,924
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,trapezoid,0.5,17.315905029128505,11.73,5.585905029128504,True,,924
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,zupt,0.75,16.57432666582602,11.73,4.844326665826021,False,impact_10.5m_s2,949
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,trapezoid,0.75,16.248515715815156,11.73,4.518515715815155,True,,949
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,zupt,1.0,18.265909073002558,11.73,6.535909073002557,False,impact_10.5m_s2,973
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,trapezoid,1.0,15.963076437777511,11.73,4.233076437777511,True,,973
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,zupt,1.25,19.31428631741311,11.73,7.58428631741311,False,impact_15.3m_s2,999
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,trapezoid,1.25,16.450026454572278,11.73,4.720026454572277,True,,999
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,zupt,1.5,17.918811821956947,11.73,6.188811821956946,False,impact_15.3m_s2,1023
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,trapezoid,1.5,16.358754917115046,11.73,4.628754917115046,True,,1023
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,zupt,2.0,14.819627782382902,11.73,3.0896277823829017,False,impact_15.2m_s2,1073
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,trapezoid,2.0,15.166777302605576,11.73,3.4367773026055755,True,,1073
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,zupt,2.5,16.46339515197341,11.73,4.733395151973408,False,impact_15.2m_s2,1123
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,trapezoid,2.5,16.01680807523637,11.73,4.286808075236369,True,,1123
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,zupt,3.0,18.450669386931594,11.73,6.720669386931593,False,impact_15.2m_s2,1173
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,7,up,trapezoid,3.0,16.4889000441693,11.73,4.758900044169298,True,,1173
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,zupt,0.0,13.939178103094385,15.639999999999995,1.7008218969056106,False,impact_9.8m_s2,791
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,trapezoid,0.0,12.182859698285684,15.639999999999995,3.457140301714311,True,,791
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,zupt,0.25,14.771569301268773,15.639999999999995,0.8684306987312223,False,impact_9.8m_s2,815
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,trapezoid,0.25,12.482673935579038,15.639999999999995,3.157326064420957,True,,815
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,zupt,0.5,11.785070431102739,15.639999999999995,3.8549295688972567,False,impact_9.8m_s2,840
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,trapezoid,0.5,13.337030993238342,15.639999999999995,2.3029690067616535,True,,840
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,zupt,0.75,10.515477065683381,15.639999999999995,5.124522934316614,False,impact_9.8m_s2,865
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,trapezoid,0.75,11.196450298063462,15.639999999999995,4.443549701936533,True,,865
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,zupt,1.0,14.125278072181825,15.639999999999995,1.5147219278181705,False,impact_10.2m_s2,890
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,trapezoid,1.0,14.017409139994847,15.639999999999995,1.6225908600051486,True,,890
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,zupt,1.25,0.5394194586435753,15.639999999999995,15.10058054135642,False,no_gravity_calibration,915
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,trapezoid,1.25,8.016605747307642,15.639999999999995,7.6233942526923535,False,no_gravity_calibration,915
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,zupt,1.5,1.2703606929012874,15.639999999999995,14.369639307098709,False,no_gravity_calibration,940
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,trapezoid,1.5,7.901354153750405,15.639999999999995,7.73864584624959,False,no_gravity_calibration,940
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,zupt,2.0,-1.637127679874712,15.639999999999995,17.277127679874706,False,no_gravity_calibration,990
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,trapezoid,2.0,6.683057653152087,15.639999999999995,8.956942346847908,False,no_gravity_calibration,990
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,zupt,2.5,-9.97602039013585,15.639999999999995,25.616020390135844,False,no_gravity_calibration,1040
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,trapezoid,2.5,4.857192763983847,15.639999999999995,10.782807236016147,False,no_gravity_calibration,1040
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,zupt,3.0,-15.280665656146855,15.639999999999995,30.920665656146852,False,no_gravity_calibration,1090
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,9,up,trapezoid,3.0,4.098529184659495,15.639999999999995,11.5414708153405,False,no_gravity_calibration,1090
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,zupt,0.0,-20.036562775918295,-15.639999999999995,4.3965627759183,True,,964
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,trapezoid,0.0,-19.577281551131083,-15.639999999999995,3.937281551131088,True,,964
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,zupt,0.25,-20.37000578869917,-15.639999999999995,4.7300057886991755,True,,988
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,trapezoid,0.25,-20.11199567612229,-15.639999999999995,4.471995676122296,True,,988
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,zupt,0.5,-17.89789768812858,-15.639999999999995,2.257897688128585,False,impact_10.3m_s2,1014
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,trapezoid,0.5,-18.544408888138516,-15.639999999999995,2.904408888138521,True,,1014
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,zupt,0.75,-21.549582505661345,-15.639999999999995,5.90958250566135,False,impact_10.2m_s2,1038
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,trapezoid,0.75,-19.05445676321042,-15.639999999999995,3.414456763210426,True,,1038
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,zupt,1.0,-16.638512279140127,-15.639999999999995,0.9985122791401313,False,impact_10.2m_s2,1064
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,trapezoid,1.0,-18.332484631031303,-15.639999999999995,2.6924846310313075,True,,1064
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,zupt,1.25,35.764945173047444,-15.639999999999995,51.40494517304744,False,no_gravity_calibration,1088
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,trapezoid,1.25,-26.40621208729444,-15.639999999999995,10.766212087294443,False,no_gravity_calibration,1088
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,zupt,1.5,-21.021857312733175,-15.639999999999995,5.38185731273318,False,impact_10.2m_s2,1113
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,trapezoid,1.5,-20.15362919531169,-15.639999999999995,4.513629195311696,True,,1113
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,zupt,2.0,46.97034849883171,-15.639999999999995,62.610348498831705,False,no_gravity_calibration,1162
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,trapezoid,2.0,-31.603976283669493,-15.639999999999995,15.963976283669497,False,no_gravity_calibration,1162
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,zupt,2.5,50.23957918562801,-15.639999999999995,65.879579185628,False,no_gravity_calibration,1212
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,trapezoid,2.5,-32.74639815052475,-15.639999999999995,17.106398150524754,False,no_gravity_calibration,1212
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,zupt,3.0,-51.09175816514961,-15.639999999999995,35.45175816514962,False,no_gravity_calibration,1262
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,11,down,trapezoid,3.0,-32.857808210071575,-15.639999999999995,17.21780821007158,False,no_gravity_calibration,1262
UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4,13,down,zupt,0.0,-5.6173336547905075,-7.82,2.202666345209493,True,,662
