time_s,ax_ms2,ay_ms2,az_ms2
5.726,-0.1062427,0.1595885,9.796774
5.736,-0.115894325,0.16534956,9.790789
5.746,-0.12666823,0.15457565,9.797971
5.756,-0.11110593,0.16303018,9.797896
5.766,-0.11948563,0.16534956,9.80029
5.776,-0.12666823,0.16415246,9.799093
5.786,-0.117091425,0.16175826,9.788394
5.796,-0.118288524,0.16534956,9.797896
5.806,-0.12307693,0.16295536,9.794305
5.816,-0.12187983,0.15577275,9.79438
5.827,-0.115969144,0.15696985,9.793182
5.837,-0.114772044,0.15696985,9.79438
5.847,-0.115969144,0.15577275,9.800365
5.857,-0.13025954,0.15218145,9.79438
5.867,-0.114772044,0.17013796,9.797896
5.877,-0.11948563,0.15936404,9.788394
5.887,-0.12187983,0.15816694,9.7919855
5.897,-0.13377602,0.15936404,9.784803
5.907,-0.12307693,0.15936404,9.796774
5.917,-0.12187983,0.15816694,9.7919855
5.927,-0.117091425,0.15824176,9.799169
5.937,-0.12187983,0.15936404,9.79438
5.947,-0.12068273,0.15584756,9.793182
5.957,-0.10990882,0.15225627,9.789592
5.967,-0.10751462,0.16063596,9.778817
5.977,-0.11948563,0.16415246,9.789592
5.987,-0.11948563,0.16295536,9.782409
5.997,-0.12068273,0.15704466,9.797971
6.007,-0.117091425,0.15465046,9.793182
6.017,-0.11948563,0.16415246,9.7967
6.027,-0.12539631,0.15105917,9.790789
6.037,-0.112303026,0.16894086,9.78832
6.047,-0.12427403,0.17013796,9.795502
6.057,-0.114697225,0.16422728,9.794305
6.067,-0.118288524,0.17013796,9.793108
6.077,-0.11110593,0.15824176,9.788394
6.087,-0.112303026,0.16303018,9.7919855
6.097,-0.117091425,0.15816694,9.784803
6.107,-0.12547113,0.16175826,9.789592
6.117,-0.114697225,0.15943886,9.800365
6.127,-0.12187983,0.16654666,9.803882
6.137,-0.12187983,0.16056114,9.7919855
6.147,-0.10990882,0.15704466,9.795577
6.157,-0.12068273,0.16056114,9.789592
6.167,-0.12068273,0.16534956,9.795502
6.178,-0.115894325,0.15704466,9.793182
6.188,-0.10871172,0.15704466,9.790789
6.198,-0.12898761,0.15816694,9.797971
6.208,-0.118288524,0.15704466,9.788394
6.218,-0.117016606,0.15592238,9.793182
6.228,-0.117091425,0.16542438,9.801488
6.238,-0.11110593,0.16662148,9.7967
6.248,-0.118213706,0.16303018,9.800365
6.258,-0.109834,0.15711948,9.786
6.268,-0.11462241,0.15472528,9.799169
6.278,-0.12300211,0.16662148,9.795502
6.288,-0.12180501,0.15824176,9.793182
