time_s,ax_ms2,ay_ms2,az_ms2
60.817,0.07298109,0.4761717,10.0672035
60.837,0.06580263,0.4881358,10.0983095
60.857,0.07298109,0.485743,10.086346
60.877,0.08015956,0.4761717,10.088738
60.897,0.07298109,0.49052864,10.093524
60.917,0.08015956,0.50009996,10.091131
60.936,0.07058827,0.48095736,10.093524
60.956,0.07058827,0.49292147,10.093524
60.976,0.06819545,0.485743,10.086346
60.996,0.07058827,0.4761717,10.095917
61.016,0.07537391,0.49292147,10.088738
61.036,0.07298109,0.4953143,10.095917
61.056,0.07776674,0.50009996,10.093524
61.075,0.06819545,0.50009996,10.093524
61.095,0.07776674,0.4833502,10.105488
61.115,0.08255238,0.4881358,10.088738
61.135,0.07537391,0.49292147,10.083953
61.155,0.08015956,0.485743,10.093524
61.175,0.07537391,0.49292147,10.0983095
61.195,0.061016977,0.4881358,10.091131
61.215,0.07537391,0.49292147,10.091131
61.235,0.07298109,0.485743,10.0983095
61.254,0.08255238,0.49052864,10.0983095
61.274,0.07298109,0.47856453,10.093524
61.294,0.08015956,0.49292147,10.0983095
61.314,0.07298109,0.4953143,10.095917
61.333,0.07776674,0.5024927,10.086346
61.353,0.07058827,0.4833502,10.08156
61.373,0.0634098,0.5024927,10.088738
61.393,0.07776674,0.485743,10.088738
61.413,0.07298109,0.49052864,10.093524
61.433,0.08015956,0.49052864,10.093524
61.453,0.06819545,0.4953143,10.0983095
61.472,0.08255238,0.4881358,10.103095
61.492,0.0634098,0.485743,10.086346
61.512,0.07537391,0.4953143,10.095917
61.532,0.061016977,0.4977071,10.105488
61.552,0.07298109,0.4833502,10.093524
61.572,0.06819545,0.47856453,10.088738
61.591,0.07298109,0.5072784,10.100702
61.611,0.07537391,0.49052864,10.086346
61.631,0.07058827,0.50009996,10.088738
61.651,0.07058827,0.49052864,10.093524
61.671,0.07537391,0.4953143,10.08156
61.691,0.0634098,0.4881358,10.091131
61.711,0.06819545,0.49052864,10.0983095
61.73,0.06819545,0.4953143,10.091131
61.75,0.07537391,0.4833502,10.086346
61.77,0.08015956,0.49292147,10.088738
61.79,0.07776674,0.4953143,10.086346
61.81,0.07298109,0.485743,10.08156
61.83,0.06819545,0.4881358,10.088738
61.85,0.06819545,0.49052864,10.095917
61.869,0.06580263,0.4977071,10.08156
61.889,0.07298109,0.48095736,10.083953
61.909,0.061016977,0.485743,10.0983095
61.929,0.08015956,0.50009996,10.095917
61.949,0.0849452,0.49292147,10.091131
61.969,0.07058827,0.4833502,10.083953
61.988,0.07058827,0.485743,10.093524
62.008,0.08255238,0.5024927,10.100702
